Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
35,Entry short,2026-05-15 14:10,enter_short,4557.3,1,45573,195.76,0.43,1.24,196.38,0.43,-56.62,-0.12,825.6,1.65,17
36,Exit long,2026-05-15 17:55,flatten,4537.6,1,45611,-236.24,-0.52,1.24,97.38,0.21,-235.62,-0.52,589.36,1.18,12
36,Entry long,2026-05-15 16:55,enter_long,4561.1,1,45611,-236.24,-0.52,1.24,97.38,0.21,-235.62,-0.52,589.36,1.18,12
37,Exit short,2026-05-18 02:20,flatten,4524.4,1,45427,181.76,0.40,1.24,182.38,0.40,-53.62,-0.12,771.12,1.54,9
37,Entry short,2026-05-18 01:35,enter_short,4542.7,1,45427,181.76,0.40,1.24,182.38,0.40,-53.62,-0.12,771.12,1.54,9
38,Exit short,2026-05-18 13:40,flatten,4562.2,1,45466,-157.24,-0.35,1.24,130.38,0.29,-156.62,-0.34,613.88,1.23,23
38,Entry short,2026-05-18 11:45,enter_short,4546.6,1,45466,-157.24,-0.35,1.24,130.38,0.29,-156.62,-0.34,613.88,1.23,23
39,Exit short,2026-05-18 22:00,EOD Exit,4563.5,1,45459,-177.24,-0.39,1.24,98.38,0.22,-236.62,-0.52,436.64,0.87,61
39,Entry short,2026-05-18 16:55,enter_short,4545.9,1,45459,-177.24,-0.39,1.24,98.38,0.22,-236.62,-0.52,436.64,0.87,61
40,Exit short,2026-05-19 04:10,flatten,4554.9,1,45720,169.76,0.37,1.24,170.38,0.37,-54.62,-0.12,606.4,1.21,18
40,Entry short,2026-05-19 02:40,enter_short,4572,1,45720,169.76,0.37,1.24,170.38,0.37,-54.62,-0.12,606.4,1.21,18
41,Exit short,2026-05-19 12:40,flatten,4529.1,1,45468,175.76,0.39,1.24,176.38,0.39,-160.62,-0.35,782.16,1.56,37
