Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
95,Exit short,2025-01-24 19:45,Short Bracket,21895.75,4,175404,236.76,0.13,1.24,237.38,0.14,-8.62,0.00,6724.2,13.45,1
95,Entry short,2025-01-24 19:40,Short,21925.5,4,175404,236.76,0.13,1.24,237.38,0.14,-8.62,0.00,6724.2,13.45,1
96,Exit short,2025-01-24 22:00,Time Filter End,21908.75,4,174914,-357.24,-0.20,1.24,27.38,0.02,-442.62,-0.25,6366.96,12.73,6
96,Entry short,2025-01-24 21:30,Short,21864.25,4,174914,-357.24,-0.20,1.24,27.38,0.02,-442.62,-0.25,6366.96,12.73,6
97,Exit short,2025-01-29 16:25,Short Bracket,21495,4,172198,236.76,0.14,1.24,237.38,0.14,-56.62,-0.03,6603.72,13.21,0
97,Entry short,2025-01-29 16:25,Short,21524.75,4,172198,236.76,0.14,1.24,237.38,0.14,-56.62,-0.03,6603.72,13.21,0
98,Exit short,2025-01-29 19:00,Short Bracket,21468.5,4,171986,236.76,0.14,1.24,237.38,0.14,-28.62,-0.02,6840.48,13.68,1
98,Entry short,2025-01-29 18:55,Short,21498.25,4,171986,236.76,0.14,1.24,237.38,0.14,-28.62,-0.02,6840.48,13.68,1
99,Exit long,2025-01-31 17:40,Long Bracket,21883.75,4,175612,-543.24,-0.31,1.24,71.38,0.04,-542.62,-0.31,6297.24,12.59,7
99,Entry long,2025-01-31 17:05,Long,21951.5,4,175612,-543.24,-0.31,1.24,71.38,0.04,-542.62,-0.31,6297.24,12.59,7
100,Exit short,2025-01-31 20:45,Short Bracket,21596.5,4,173004,230.76,0.13,1.24,231.38,0.13,-50.62,-0.03,6528,13.06,0
100,Entry short,2025-01-31 20:45,Short,21625.5,4,173004,230.76,0.13,1.24,231.38,0.13,-50.62,-0.03,6528,13.06,0
101,Exit long,2025-02-04 18:15,Long Bracket,21622,4,173518,-543.24,-0.31,1.24,39.38,0.02,-542.62,-0.31,5984.76,11.97,7
101,Entry long,2025-02-04 17:40,Long,21689.75,4,173518,-543.24,-0.31,1.24,39.38,0.02,-542.62,-0.31,5984.76,11.97,7
102,Exit short,2025-02-06 15:45,Short Bracket,21794.5,4,173816,-541.24,-0.31,1.24,167.38,0.10,-540.62,-0.31,5443.52,10.89,34
102,Entry short,2025-02-06 12:55,Short,21727,4,173816,-541.24,-0.31,1.24,167.38,0.10,-540.62,-0.31,5443.52,10.89,34
103,Exit short,2025-02-07 17:35,Short Bracket,21643.25,4,173380,232.76,0.13,1.24,233.38,0.13,-50.62,-0.03,5676.28,11.35,0
103,Entry short,2025-02-07 17:35,Short,21672.5,4,173380,232.76,0.13,1.24,233.38,0.13,-50.62,-0.03,5676.28,11.35,0
104,Exit short,2025-02-13 14:30,Short Bracket,21870.25,4,174418,-545.24,-0.31,1.24,119.38,0.07,-544.62,-0.31,5131.04,10.26,3
104,Entry short,2025-02-13 14:15,Short,21802.25,4,174418,-545.24,-0.31,1.24,119.38,0.07,-544.62,-0.31,5131.04,10.26,3
105,Exit short,2025-02-14 15:30,Short Bracket,22126.5,4,176466,-547.24,-0.31,1.24,125.38,0.07,-546.62,-0.31,4583.8,9.17,36
105,Entry short,2025-02-14 12:30,Short,22058.25,4,176466,-547.24,-0.31,1.24,125.38,0.07,-546.62,-0.31,4583.8,9.17,36
106,Exit short,2025-02-18 17:10,Short Bracket,22206.5,4,177112,-541.24,-0.31,1.24,111.38,0.06,-540.62,-0.31,4042.56,8.09,8
106,Entry short,2025-02-18 16:30,Short,22139,4,177112,-541.24,-0.31,1.24,111.38,0.06,-540.62,-0.31,4042.56,8.09,8
107,Exit short,2025-02-18 20:50,Short Bracket,22182,4,176912,-545.24,-0.31,1.24,77.38,0.04,-544.62,-0.31,3497.32,6.99,8
107,Entry short,2025-02-18 20:10,Short,22114,4,176912,-545.24,-0.31,1.24,77.38,0.04,-544.62,-0.31,3497.32,6.99,8
108,Exit short,2025-02-19 15:45,Short Bracket,22171.25,4,177608,236.76,0.13,1.24,237.38,0.13,-438.62,-0.25,3734.08,7.47,35
108,Entry short,2025-02-19 12:50,Short,22201,4,177608,236.76,0.13,1.24,237.38,0.13,-438.62,-0.25,3734.08,7.47,35
109,Exit short,2025-02-20 17:05,Short Bracket,22056.75,4,175910,-545.24,-0.31,1.24,43.38,0.02,-544.62,-0.31,3188.84,6.38,1
109,Entry short,2025-02-20 17:00,Short,21988.75,4,175910,-545.24,-0.31,1.24,43.38,0.02,-544.62,-0.31,3188.84,6.38,1
110,Exit long,2025-02-21 15:30,Long Bracket,22173.25,4,177934,-549.24,-0.31,1.24,31.38,0.02,-548.62,-0.31,2639.6,5.28,9
110,Entry long,2025-02-21 14:45,Long,22241.75,4,177934,-549.24,-0.31,1.24,31.38,0.02,-548.62,-0.31,2639.6,5.28,9
111,Exit short,2025-02-21 16:30,Short Bracket,21975.25,4,176040,236.76,0.13,1.24,237.38,0.13,-124.62,-0.07,2876.36,5.75,0
111,Entry short,2025-02-21 16:30,Short,22005,4,176040,236.76,0.13,1.24,237.38,0.13,-124.62,-0.07,2876.36,5.75,0
112,Exit short,2025-02-21 18:15,Short Bracket,21921.75,4,175608,232.76,0.13,1.24,233.38,0.13,-42.62,-0.02,3109.12,6.22,0
112,Entry short,2025-02-21 18:15,Short,21951,4,175608,232.76,0.13,1.24,233.38,0.13,-42.62,-0.02,3109.12,6.22,0
113,Exit short,2025-02-21 20:20,Short Bracket,21727.5,4,174062,240.76,0.14,1.24,241.38,0.14,-210.62,-0.12,3349.88,6.70,3
113,Entry short,2025-02-21 20:05,Short,21757.75,4,174062,240.76,0.14,1.24,241.38,0.14,-210.62,-0.12,3349.88,6.70,3
114,Exit short,2025-02-21 22:00,Time Filter End,21683,4,173488,22.76,0.01,1.24,139.38,0.08,-148.62,-0.09,3372.64,6.75,2
114,Entry short,2025-02-21 21:50,Short,21686,4,173488,22.76,0.01,1.24,139.38,0.08,-148.62,-0.09,3372.64,6.75,2
115,Exit short,2025-02-25 17:45,Short Bracket,21109.5,4,168334,-543.24,-0.32,1.24,227.38,0.14,-542.62,-0.32,2829.4,5.66,2
115,Entry short,2025-02-25 17:35,Short,21041.75,4,168334,-543.24,-0.32,1.24,227.38,0.14,-542.62,-0.32,2829.4,5.66,2
116,Exit short,2025-02-26 21:25,Short Bracket,21161.25,4,168750,-541.24,-0.32,1.24,127.38,0.08,-540.62,-0.32,2288.16,4.58,5
116,Entry short,2025-02-26 21:00,Short,21093.75,4,168750,-541.24,-0.32,1.24,127.38,0.08,-540.62,-0.32,2288.16,4.58,5
117,Exit short,2025-02-27 16:10,Short Bracket,21044.75,4,167814,-545.24,-0.32,1.24,233.38,0.14,-544.62,-0.32,1742.92,3.49,1
117,Entry short,2025-02-27 16:05,Short,20976.75,4,167814,-545.24,-0.32,1.24,233.38,0.14,-544.62,-0.32,1742.92,3.49,1
118,Exit short,2025-02-27 21:55,Short Bracket,20613.25,4,165144,236.76,0.14,1.24,237.38,0.14,-28.62,-0.02,1979.68,3.96,0
118,Entry short,2025-02-27 21:55,Short,20643,4,165144,236.76,0.14,1.24,237.38,0.14,-28.62,-0.02,1979.68,3.96,0
119,Exit short,2025-03-04 15:00,Short Bracket,20358.5,4,162326,-543.24,-0.33,1.24,233.38,0.14,-542.62,-0.33,1436.44,2.87,11
119,Entry short,2025-03-04 14:05,Short,20290.75,4,162326,-543.24,-0.33,1.24,233.38,0.14,-542.62,-0.33,1436.44,2.87,11
120,Exit long,2025-03-04 21:05,Long Bracket,20645.5,4,164924,238.76,0.14,1.24,239.38,0.15,-100.62,-0.06,1675.2,3.35,0
120,Entry long,2025-03-04 21:05,Long,20615.5,4,164924,238.76,0.14,1.24,239.38,0.15,-100.62,-0.06,1675.2,3.35,0
121,Exit short,2025-03-05 15:00,Short Bracket,20404.75,4,163472,232.76,0.14,1.24,233.38,0.14,-126.62,-0.08,1907.96,3.82,2
121,Entry short,2025-03-05 14:50,Short,20434,4,163472,232.76,0.14,1.24,233.38,0.14,-126.62,-0.08,1907.96,3.82,2
122,Exit short,2025-03-05 16:35,Short Bracket,20432.75,4,162908,-555.24,-0.34,1.24,35.38,0.02,-554.62,-0.34,1352.72,2.71,0
122,Entry short,2025-03-05 16:35,Short,20363.5,4,162908,-555.24,-0.34,1.24,35.38,0.02,-554.62,-0.34,1352.72,2.71,0
123,Exit short,2025-03-06 14:10,Short Bracket,20326.5,4,162850,236.76,0.15,1.24,237.38,0.15,-276.62,-0.17,1589.48,3.18,6
123,Entry short,2025-03-06 13:40,Short,20356.25,4,162850,236.76,0.15,1.24,237.38,0.15,-276.62,-0.17,1589.48,3.18,6
124,Exit short,2025-03-06 15:30,Short Bracket,20280.75,4,162484,236.76,0.15,1.24,237.38,0.15,-48.62,-0.03,1826.24,3.65,0
124,Entry short,2025-03-06 15:30,Short,20310.5,4,162484,236.76,0.15,1.24,237.38,0.15,-48.62,-0.03,1826.24,3.65,0
125,Exit short,2025-03-10 17:30,Short Bracket,19616.75,4,156388,-547.24,-0.35,1.24,207.38,0.13,-546.62,-0.35,1279,2.56,2
125,Entry short,2025-03-10 17:20,Short,19548.5,4,156388,-547.24,-0.35,1.24,207.38,0.13,-546.62,-0.35,1279,2.56,2
126,Exit short,2025-03-10 19:40,Short Bracket,19401.25,4,155444,232.76,0.15,1.24,233.38,0.15,-304.62,-0.20,1511.76,3.02,2
126,Entry short,2025-03-10 19:30,Short,19430.5,4,155444,232.76,0.15,1.24,233.38,0.15,-304.62,-0.20,1511.76,3.02,2
127,Exit long,2025-03-12 13:55,Long Bracket,19727.25,4,157584,232.76,0.15,1.24,233.38,0.15,-444.62,-0.28,1744.52,3.49,4
127,Entry long,2025-03-12 13:35,Long,19698,4,157584,232.76,0.15,1.24,233.38,0.15,-444.62,-0.28,1744.52,3.49,4
128,Exit long,2025-03-17 13:40,Long Bracket,19768.25,4,157908,236.76,0.15,1.24,237.38,0.15,-166.62,-0.11,1981.28,3.96,1
128,Entry long,2025-03-17 13:35,Long,19738.5,4,157908,236.76,0.15,1.24,237.38,0.15,-166.62,-0.11,1981.28,3.96,1
129,Exit short,2025-03-18 16:25,Short Bracket,19696.5,4,157028,-545.24,-0.35,1.24,59.38,0.04,-544.62,-0.35,1436.04,2.87,3
129,Entry short,2025-03-18 16:10,Short,19628.5,4,157028,-545.24,-0.35,1.24,59.38,0.04,-544.62,-0.35,1436.04,2.87,3
130,Exit short,2025-03-20 11:10,Short Bracket,19882.75,4,159302,238.76,0.15,1.24,239.38,0.15,-74.62,-0.05,1674.8,3.35,1
130,Entry short,2025-03-20 11:05,Short,19912.75,4,159302,238.76,0.15,1.24,239.38,0.15,-74.62,-0.05,1674.8,3.35,1
131,Exit long,2025-03-24 12:10,Long Bracket,20238.5,4,161670,236.76,0.15,1.24,237.38,0.15,-30.62,-0.02,1911.56,3.82,9
131,Entry long,2025-03-24 11:25,Long,20208.75,4,161670,236.76,0.15,1.24,237.38,0.15,-30.62,-0.02,1911.56,3.82,9
132,Exit long,2025-03-24 14:35,Long Bracket,20289.75,4,162084,232.76,0.14,1.24,233.38,0.14,-254.62,-0.16,2144.32,4.29,13
132,Entry long,2025-03-24 13:30,Long,20260.5,4,162084,232.76,0.14,1.24,233.38,0.14,-254.62,-0.16,2144.32,4.29,13
133,Exit long,2025-03-25 15:25,Long Bracket,20452,4,163382,232.76,0.14,1.24,233.38,0.14,-482.62,-0.30,2377.08,4.75,23
133,Entry long,2025-03-25 13:30,Long,20422.75,4,163382,232.76,0.14,1.24,233.38,0.14,-482.62,-0.30,2377.08,4.75,23
134,Exit short,2025-03-26 16:50,Short Bracket,20221.75,4,162008,232.76,0.14,1.24,233.38,0.14,-88.62,-0.05,2609.84,5.22,1
134,Entry short,2025-03-26 16:45,Short,20251,4,162008,232.76,0.14,1.24,233.38,0.14,-88.62,-0.05,2609.84,5.22,1
135,Exit short,2025-03-26 18:35,Short Bracket,20091,4,160968,238.76,0.15,1.24,239.38,0.15,-24.62,-0.02,2848.6,5.70,1
135,Entry short,2025-03-26 18:30,Short,20121,4,160968,238.76,0.15,1.24,239.38,0.15,-24.62,-0.02,2848.6,5.70,1
136,Exit short,2025-03-28 17:15,Short Bracket,19511.75,4,156336,240.76,0.15,1.24,241.38,0.15,-324.62,-0.21,3089.36,6.18,3
136,Entry short,2025-03-28 17:00,Short,19542,4,156336,240.76,0.15,1.24,241.38,0.15,-324.62,-0.21,3089.36,6.18,3
137,Exit short,2025-03-28 20:30,Short Bracket,19430.75,4,155680,232.76,0.15,1.24,233.38,0.15,-372.62,-0.24,3322.12,6.64,10
137,Entry short,2025-03-28 19:40,Short,19460,4,155680,232.76,0.15,1.24,233.38,0.15,-372.62,-0.24,3322.12,6.64,10
138,Exit short,2025-04-01 15:25,Short Bracket,19412.5,4,154750,-551.24,-0.36,1.24,115.38,0.07,-550.62,-0.36,2770.88,5.54,20
138,Entry short,2025-04-01 13:45,Short,19343.75,4,154750,-551.24,-0.36,1.24,115.38,0.07,-550.62,-0.36,2770.88,5.54,20
139,Exit short,2025-04-02 13:55,Short Bracket,19424.5,4,155626,228.76,0.15,1.24,229.38,0.15,-48.62,-0.03,2999.64,6.00,1
139,Entry short,2025-04-02 13:50,Short,19453.25,4,155626,228.76,0.15,1.24,229.38,0.15,-48.62,-0.03,2999.64,6.00,1
140,Exit long,2025-04-02 17:20,Long Bracket,19663.5,4,157066,240.76,0.15,1.24,241.38,0.15,-440.62,-0.28,3240.4,6.48,4
140,Entry long,2025-04-02 17:00,Long,19633.25,4,157066,240.76,0.15,1.24,241.38,0.15,-440.62,-0.28,3240.4,6.48,4
141,Exit short,2025-04-04 13:00,Short Bracket,18121.5,4,144424,-549.24,-0.38,1.24,169.38,0.12,-548.62,-0.38,2691.16,5.38,1
141,Entry short,2025-04-04 12:55,Short,18053,4,144424,-549.24,-0.38,1.24,169.38,0.12,-548.62,-0.38,2691.16,5.38,1
142,Exit long,2025-04-08 15:30,Long Bracket,18179,4,145196,234.76,0.16,1.24,235.38,0.16,-314.62,-0.22,2925.92,5.85,0
142,Entry long,2025-04-08 15:30,Long,18149.5,4,145196,234.76,0.16,1.24,235.38,0.16,-314.62,-0.22,2925.92,5.85,0
143,Exit long,2025-04-09 19:25,Long Bracket,18413.5,4,147090,216.76,0.15,1.24,217.38,0.15,-228.62,-0.16,3142.68,6.29,0
143,Entry long,2025-04-09 19:25,Long,18386.25,4,147090,216.76,0.15,1.24,217.38,0.15,-228.62,-0.16,3142.68,6.29,0
144,Exit long,2025-04-09 21:15,Long Bracket,19058.25,4,152234,230.76,0.15,1.24,231.38,0.15,-4.62,0.00,3373.44,6.75,0
144,Entry long,2025-04-09 21:15,Long,19029.25,4,152234,230.76,0.15,1.24,231.38,0.15,-4.62,0.00,3373.44,6.75,0
145,Exit short,2025-04-14 19:00,Short Bracket,18852.5,4,150274,-547.24,-0.36,1.24,87.38,0.06,-546.62,-0.36,2826.2,5.65,0
145,Entry short,2025-04-14 19:00,Short,18784.25,4,150274,-547.24,-0.36,1.24,87.38,0.06,-546.62,-0.36,2826.2,5.65,0
146,Exit short,2025-04-16 20:55,Short Bracket,18220.75,4,145998,230.76,0.16,1.24,231.38,0.16,-34.62,-0.02,3056.96,6.11,1
146,Entry short,2025-04-16 20:50,Short,18249.75,4,145998,230.76,0.16,1.24,231.38,0.16,-34.62,-0.02,3056.96,6.11,1
147,Exit short,2025-04-21 17:30,Short Bracket,17853.5,4,143066,236.76,0.17,1.24,237.38,0.17,-44.62,-0.03,3293.72,6.59,1
147,Entry short,2025-04-21 17:25,Short,17883.25,4,143066,236.76,0.17,1.24,237.38,0.17,-44.62,-0.03,3293.72,6.59,1
148,Exit short,2025-04-21 19:45,Short Bracket,17715.5,4,141964,238.76,0.17,1.24,239.38,0.17,-244.62,-0.17,3532.48,7.06,7
148,Entry short,2025-04-21 19:10,Short,17745.5,4,141964,238.76,0.17,1.24,239.38,0.17,-244.62,-0.17,3532.48,7.06,7
149,Exit short,2025-04-21 21:05,Short Bracket,17773.25,4,141638,-549.24,-0.39,1.24,27.38,0.02,-548.62,-0.39,2983.24,5.97,2
149,Entry short,2025-04-21 20:55,Short,17704.75,4,141638,-549.24,-0.39,1.24,27.38,0.02,-548.62,-0.39,2983.24,5.97,2
150,Exit long,2025-04-22 17:05,Long Bracket,18371,4,146728,238.76,0.16,1.24,239.38,0.16,-24.62,-0.02,3222,6.44,1
150,Entry long,2025-04-22 17:00,Long,18341,4,146728,238.76,0.16,1.24,239.38,0.16,-24.62,-0.02,3222,6.44,1
151,Exit long,2025-04-23 12:35,Long Bracket,18885.75,4,150852,232.76,0.15,1.24,233.38,0.15,-94.62,-0.06,3454.76,6.91,5
151,Entry long,2025-04-23 12:10,Long,18856.5,4,150852,232.76,0.15,1.24,233.38,0.15,-94.62,-0.06,3454.76,6.91,5
152,Exit long,2025-04-23 14:30,Long Bracket,18929.25,4,151198,234.76,0.16,1.24,235.38,0.16,-10.62,-0.01,3689.52,7.38,1
152,Entry long,2025-04-23 14:25,Long,18899.75,4,151198,234.76,0.16,1.24,235.38,0.16,-10.62,-0.01,3689.52,7.38,1
153,Exit long,2025-04-23 16:35,Long Bracket,19165.25,4,153084,236.76,0.15,1.24,237.38,0.16,-156.62,-0.10,3926.28,7.85,0
153,Entry long,2025-04-23 16:35,Long,19135.5,4,153084,236.76,0.15,1.24,237.38,0.16,-156.62,-0.10,3926.28,7.85,0
154,Exit long,2025-04-24 15:30,Long Bracket,18888,4,150866,236.76,0.16,1.24,237.38,0.16,-290.62,-0.19,4163.04,8.33,10
154,Entry long,2025-04-24 14:40,Long,18858.25,4,150866,236.76,0.16,1.24,237.38,0.16,-290.62,-0.19,4163.04,8.33,10
155,Exit long,2025-04-24 17:10,Long Bracket,19183.75,4,153230,238.76,0.16,1.24,239.38,0.16,-530.62,-0.35,4401.8,8.80,7
155,Entry long,2025-04-24 16:35,Long,19153.75,4,153230,238.76,0.16,1.24,239.38,0.16,-530.62,-0.35,4401.8,8.80,7
156,Exit long,2025-04-24 18:25,Long Bracket,19234,4,153634,236.76,0.15,1.24,237.38,0.15,-88.62,-0.06,4638.56,9.28,0
156,Entry long,2025-04-24 18:25,Long,19204.25,4,153634,236.76,0.15,1.24,237.38,0.15,-88.62,-0.06,4638.56,9.28,0
157,Exit long,2025-04-24 20:35,Long Bracket,19307.25,4,154216,240.76,0.16,1.24,241.38,0.16,-140.62,-0.09,4879.32,9.76,5
157,Entry long,2025-04-24 20:10,Long,19277,4,154216,240.76,0.16,1.24,241.38,0.16,-140.62,-0.09,4879.32,9.76,5
158,Exit short,2025-04-30 15:35,Short Bracket,19211.75,4,153932,236.76,0.15,1.24,237.38,0.15,-530.62,-0.34,5116.08,10.23,5
158,Entry short,2025-04-30 15:10,Short,19241.5,4,153932,236.76,0.15,1.24,237.38,0.15,-530.62,-0.34,5116.08,10.23,5
159,Exit long,2025-05-02 16:15,Long Bracket,20161.75,4,161056,236.76,0.15,1.24,237.38,0.15,-130.62,-0.08,5352.84,10.71,1
159,Entry long,2025-05-02 16:10,Long,20132,4,161056,236.76,0.15,1.24,237.38,0.15,-130.62,-0.08,5352.84,10.71,1
160,Exit short,2025-05-07 18:45,Short Bracket,19880.25,4,158500,-543.24,-0.34,1.24,51.38,0.03,-542.62,-0.34,4809.6,9.62,3
160,Entry short,2025-05-07 18:30,Short,19812.5,4,158500,-543.24,-0.34,1.24,51.38,0.03,-542.62,-0.34,4809.6,9.62,3
161,Exit short,2025-05-08 17:10,Short Bracket,20084.5,4,160130,-547.24,-0.34,1.24,179.38,0.11,-546.62,-0.34,4262.36,8.52,2
161,Entry short,2025-05-08 17:00,Short,20016.25,4,160130,-547.24,-0.34,1.24,179.38,0.11,-546.62,-0.34,4262.36,8.52,2
162,Exit long,2025-05-12 12:30,Long Bracket,20953.75,4,167396,232.76,0.14,1.24,233.38,0.14,-36.62,-0.02,4495.12,8.99,0
162,Entry long,2025-05-12 12:30,Long,20924.5,4,167396,232.76,0.14,1.24,233.38,0.14,-36.62,-0.02,4495.12,8.99,0
163,Exit long,2025-05-12 15:05,Long Bracket,20889.25,4,167658,-545.24,-0.33,1.24,59.38,0.04,-544.62,-0.32,3949.88,7.90,8
163,Entry long,2025-05-12 14:25,Long,20957.25,4,167658,-545.24,-0.33,1.24,59.38,0.04,-544.62,-0.32,3949.88,7.90,8
164,Exit long,2025-05-13 15:35,Long Bracket,21043.5,4,168108,238.76,0.14,1.24,239.38,0.14,-322.62,-0.19,4188.64,8.38,12
164,Entry long,2025-05-13 14:35,Long,21013.5,4,168108,238.76,0.14,1.24,239.38,0.14,-322.62,-0.19,4188.64,8.38,12
165,Exit long,2025-05-13 17:25,Long Bracket,21278.5,4,169994,232.76,0.14,1.24,233.38,0.14,-148.62,-0.09,4421.4,8.84,4
165,Entry long,2025-05-13 17:05,Long,21249.25,4,169994,232.76,0.14,1.24,233.38,0.14,-148.62,-0.09,4421.4,8.84,4
166,Exit long,2025-05-13 21:55,Long Bracket,21267.25,4,170682,-545.24,-0.32,1.24,93.38,0.05,-544.62,-0.32,3876.16,7.75,37
166,Entry long,2025-05-13 18:50,Long,21335.25,4,170682,-545.24,-0.32,1.24,93.38,0.05,-544.62,-0.32,3876.16,7.75,37
167,Exit long,2025-05-16 15:35,Long Bracket,21414.25,4,171862,-549.24,-0.32,1.24,173.38,0.10,-548.62,-0.32,3326.92,6.65,20
167,Entry long,2025-05-16 13:55,Long,21482.75,4,171862,-549.24,-0.32,1.24,173.38,0.10,-548.62,-0.32,3326.92,6.65,20
168,Exit long,2025-05-19 17:35,Long Bracket,21451.25,4,171376,232.76,0.14,1.24,233.38,0.14,-200.62,-0.12,3559.68,7.12,3
168,Entry long,2025-05-19 17:20,Long,21422,4,171376,232.76,0.14,1.24,233.38,0.14,-200.62,-0.12,3559.68,7.12,3
169,Exit long,2025-05-21 19:00,Long Bracket,21487,4,172438,-543.24,-0.32,1.24,29.38,0.02,-542.62,-0.31,3016.44,6.03,2
169,Entry long,2025-05-21 18:50,Long,21554.75,4,172438,-543.24,-0.32,1.24,29.38,0.02,-542.62,-0.31,3016.44,6.03,2
170,Exit short,2025-05-21 21:05,Short Bracket,21158.5,4,169506,236.76,0.14,1.24,237.38,0.14,-134.62,-0.08,3253.2,6.51,2
170,Entry short,2025-05-21 20:55,Short,21188.25,4,169506,236.76,0.14,1.24,237.38,0.14,-134.62,-0.08,3253.2,6.51,2
171,Exit short,2025-05-23 15:25,Short Bracket,20836.5,4,166154,-539.24,-0.32,1.24,109.38,0.07,-538.62,-0.32,2713.96,5.43,4
171,Entry short,2025-05-23 15:05,Short,20769.25,4,166154,-539.24,-0.32,1.24,109.38,0.07,-538.62,-0.32,2713.96,5.43,4
172,Exit long,2025-05-28 15:35,Long Bracket,21546.5,4,172130,240.76,0.14,1.24,241.38,0.14,-226.62,-0.13,2954.72,5.91,16
172,Entry long,2025-05-28 14:15,Long,21516.25,4,172130,240.76,0.14,1.24,241.38,0.14,-226.62,-0.13,2954.72,5.91,16
173,Exit short,2025-05-29 16:20,Short Bracket,21385.25,4,171318,234.76,0.14,1.24,235.38,0.14,-276.62,-0.16,3189.48,6.38,2
173,Entry short,2025-05-29 16:10,Short,21414.75,4,171318,234.76,0.14,1.24,235.38,0.14,-276.62,-0.16,3189.48,6.38,2
174,Exit long,2025-06-03 17:00,Long Bracket,21672.25,4,173140,236.76,0.14,1.24,237.38,0.14,-30.62,-0.02,3426.24,6.85,1
174,Entry long,2025-06-03 16:55,Long,21642.5,4,173140,236.76,0.14,1.24,237.38,0.14,-30.62,-0.02,3426.24,6.85,1
175,Exit short,2025-06-05 21:10,Short Bracket,21643,4,173386,240.76,0.14,1.24,241.38,0.14,-104.62,-0.06,3667,7.33,1
175,Entry short,2025-06-05 21:05,Short,21673.25,4,173386,240.76,0.14,1.24,241.38,0.14,-104.62,-0.06,3667,7.33,1
176,Exit long,2025-06-06 16:25,Long Bracket,21790.25,4,174866,-545.24,-0.31,1.24,39.38,0.02,-544.62,-0.31,3121.76,6.24,7
176,Entry long,2025-06-06 15:50,Long,21858.25,4,174866,-545.24,-0.31,1.24,39.38,0.02,-544.62,-0.31,3121.76,6.24,7
177,Exit short,2025-06-11 22:00,Time Filter End,21888.25,4,174686,-421.24,-0.24,1.24,101.38,0.06,-452.62,-0.26,2700.52,5.40,8
177,Entry short,2025-06-11 21:20,Short,21835.75,4,174686,-421.24,-0.24,1.24,101.38,0.06,-452.62,-0.26,2700.52,5.40,8
178,Exit long,2025-06-16 18:40,Long Bracket,22146.25,4,177710,-541.24,-0.30,1.24,65.38,0.04,-540.62,-0.30,2159.28,4.32,16
178,Entry long,2025-06-16 17:20,Long,22213.75,4,177710,-541.24,-0.30,1.24,65.38,0.04,-540.62,-0.30,2159.28,4.32,16
179,Exit short,2025-06-17 22:00,Time Filter End,21957.25,4,175490,-169.24,-0.10,1.24,225.38,0.13,-522.62,-0.30,1990.04,3.98,18
179,Entry short,2025-06-17 20:30,Short,21936.25,4,175490,-169.24,-0.10,1.24,225.38,0.13,-522.62,-0.30,1990.04,3.98,18
180,Exit short,2025-06-20 00:00,Short Bracket,21747.75,4,173438,-545.24,-0.31,1.24,11.38,0.01,-544.62,-0.31,1444.8,2.89,12
180,Entry short,2025-06-19 18:00,Short,21679.75,4,173438,-545.24,-0.31,1.24,11.38,0.01,-544.62,-0.31,1444.8,2.89,12
181,Exit long,2025-06-20 15:20,Long Bracket,22058,4,176230,232.76,0.13,1.24,233.38,0.13,-58.62,-0.03,1677.56,3.36,5
181,Entry long,2025-06-20 14:55,Long,22028.75,4,176230,232.76,0.13,1.24,233.38,0.13,-58.62,-0.03,1677.56,3.36,5
182,Exit short,2025-06-20 17:00,Short Bracket,21775.75,4,174444,236.76,0.14,1.24,237.38,0.14,-304.62,-0.17,1914.32,3.83,1
182,Entry short,2025-06-20 16:55,Short,21805.5,4,174444,236.76,0.14,1.24,237.38,0.14,-304.62,-0.17,1914.32,3.83,1
183,Exit long,2025-06-25 15:35,Long Bracket,22538.25,4,180068,236.76,0.13,1.24,237.38,0.13,-146.62,-0.08,2151.08,4.30,7
183,Entry long,2025-06-25 15:00,Long,22508.5,4,180068,236.76,0.13,1.24,237.38,0.13,-146.62,-0.08,2151.08,4.30,7
184,Exit long,2025-06-26 15:35,Long Bracket,22502.5,4,180562,-543.24,-0.30,1.24,117.38,0.07,-542.62,-0.30,1607.84,3.22,39
184,Entry long,2025-06-26 12:20,Long,22570.25,4,180562,-543.24,-0.30,1.24,117.38,0.07,-542.62,-0.30,1607.84,3.22,39
185,Exit short,2025-07-02 13:45,Short Bracket,22664.5,4,181554,236.76,0.13,1.24,237.38,0.13,-62.62,-0.03,1844.6,3.69,14
185,Entry short,2025-07-02 12:35,Short,22694.25,4,181554,236.76,0.13,1.24,237.38,0.13,-62.62,-0.03,1844.6,3.69,14
186,Exit short,2025-07-02 14:40,Short Bracket,22609.5,4,181106,228.76,0.13,1.24,229.38,0.13,-46.62,-0.03,2073.36,4.15,2
186,Entry short,2025-07-02 14:30,Short,22638.25,4,181106,228.76,0.13,1.24,229.38,0.13,-46.62,-0.03,2073.36,4.15,2
187,Exit long,2025-07-02 16:50,Long Bracket,22821,4,182330,236.76,0.13,1.24,237.38,0.13,-152.62,-0.08,2310.12,4.62,4
187,Entry long,2025-07-02 16:30,Long,22791.25,4,182330,236.76,0.13,1.24,237.38,0.13,-152.62,-0.08,2310.12,4.62,4
